prediction_model,experiment,seed,dgp_copula,true_k_tau,assumed_copula,assumed_k_tau,tau_abs_error,alpha_c_mult,alpha_c_used,censoring_rate,ibs_true,ibs_ipcw,ibs_dep_bguw,bias_ipcw,bias_dep_bguw,err_ipcw,err_dep_bguw
oracle_fixed_per_seed,dep_frank,4,frank,0.5,frank,0.5,0.0,0.6779661016949152,12.88135593220339,0.5197,0.07331623783298681,0.0996460844667643,0.09863720889079153,0.026329846633777493,0.025320971057804717,0.026329846633777493,0.025320971057804717
oracle_fixed_per_seed,dep_frank,4,frank,0.5,frank,0.8,0.30000000000000004,0.6779661016949152,12.88135593220339,0.5197,0.07331623783298681,0.0996460844667643,0.09580924334574924,0.026329846633777493,0.022493005512762426,0.026329846633777493,0.022493005512762426
oracle_fixed_per_seed,family,4,frank,0.8,clayton,0.8,0.0,0.6779661016949152,12.88135593220339,0.5115000000000001,0.07331623783298681,0.1034028397570927,0.08876282836679295,0.030086601924105894,0.015446590533806134,0.030086601924105894,0.015446590533806134
oracle_fixed_per_seed,gaussian,4,gaussian,0.0,clayton,0.0,0.0,0.6779661016949152,12.88135593220339,0.5204,0.07331623783298681,0.097344027206869,0.0990612323440897,0.024027789373882183,0.02574499451110289,0.024027789373882183,0.02574499451110289
oracle_fixed_per_seed,gaussian,4,gaussian,0.0,frank,0.0,0.0,0.6779661016949152,12.88135593220339,0.5204,0.07331623783298681,0.097344027206869,0.09906122576450722,0.024027789373882183,0.025744987931520413,0.024027789373882183,0.025744987931520413
oracle_fixed_per_seed,gaussian,4,gaussian,0.25,clayton,0.25,0.0,0.6779661016949152,12.88135593220339,0.5133,0.07331623783298681,0.09891586046478068,0.09128655402952991,0.02559962263179387,0.0179703161965431,0.02559962263179387,0.0179703161965431
oracle_fixed_per_seed,gaussian,4,gaussian,0.25,frank,0.25,0.0,0.6779661016949152,12.88135593220339,0.5133,0.07331623783298681,0.09891586046478068,0.09768830934614135,0.02559962263179387,0.024372071513154542,0.02559962263179387,0.024372071513154542
oracle_fixed_per_seed,gaussian,4,gaussian,0.5,clayton,0.5,0.0,0.6779661016949152,12.88135593220339,0.5146999999999999,0.07331623783298681,0.10257146700250287,0.08954562158836088,0.02925522916951606,0.01622938375537407,0.02925522916951606,0.01622938375537407
oracle_fixed_per_seed,gaussian,4,gaussian,0.5,frank,0.5,0.0,0.6779661016949152,12.88135593220339,0.5146999999999999,0.07331623783298681,0.10257146700250287,0.09544214156653304,0.02925522916951606,0.022125903733546226,0.02925522916951606,0.022125903733546226
oracle_fixed_per_seed,gaussian,4,gaussian,0.8,clayton,0.8,0.0,0.6779661016949152,12.88135593220339,0.5066999999999999,0.07331623783298681,0.10005553683385915,0.08727570270251139,0.026739299000872338,0.013959464869524582,0.026739299000872338,0.013959464869524582
oracle_fixed_per_seed,gaussian,4,gaussian,0.8,frank,0.8,0.0,0.6779661016949152,12.88135593220339,0.5066999999999999,0.07331623783298681,0.10005553683385915,0.09387110831144165,0.026739299000872338,0.020554870478454834,0.026739299000872338,0.020554870478454834
oracle_fixed_per_seed,family,5,clayton,0.0,frank,0.0,0.0,0.728813559322034,13.847457627118645,0.4901,0.0681183817027314,0.10367430803687609,0.10016744538409482,0.035555926334144686,0.03204906368136341,0.035555926334144686,0.03204906368136341
oracle_fixed_per_seed,family,5,clayton,0.25,frank,0.25,0.0,0.728813559322034,13.847457627118645,0.4877,0.0681183817027314,0.09929167803581816,0.0940071360209977,0.031173296333086756,0.025888754318266288,0.031173296333086756,0.025888754318266288
oracle_fixed_per_seed,family,5,clayton,0.5,frank,0.5,0.0,0.728813559322034,13.847457627118645,0.4878,0.0681183817027314,0.10569268901428905,0.09421957340745685,0.03757430731155764,0.02610119170472544,0.03757430731155764,0.02610119170472544
oracle_fixed_per_seed,dep_clayton,5,clayton,0.5,clayton,0.0,0.5,0.728813559322034,13.847457627118645,0.4878,0.0681183817027314,0.10569268901428905,0.09864898563327547,0.03757430731155764,0.030530603930544062,0.03757430731155764,0.030530603930544062
oracle_fixed_per_seed,dep_clayton,5,clayton,0.5,clayton,0.25,0.25,0.728813559322034,13.847457627118645,0.4878,0.0681183817027314,0.10569268901428905,0.08965556038568956,0.03757430731155764,0.021537178682958152,0.03757430731155764,0.021537178682958152
oracle_fixed_per_seed,dep_clayton,5,clayton,0.5,clayton,0.5,0.0,0.728813559322034,13.847457627118645,0.4878,0.0681183817027314,0.10569268901428905,0.08699501993857632,0.03757430731155764,0.018876638235844914,0.03757430731155764,0.018876638235844914
oracle_fixed_per_seed,dep_clayton,5,clayton,0.5,clayton,0.8,0.30000000000000004,0.728813559322034,13.847457627118645,0.4878,0.0681183817027314,0.10569268901428905,0.08584507718938027,0.03757430731155764,0.01772669548664886,0.03757430731155764,0.01772669548664886
oracle_fixed_per_seed,family,5,clayton,0.8,frank,0.8,0.0,0.728813559322034,13.847457627118645,0.47409999999999997,0.0681183817027314,0.1060783484069666,0.08951581723156639,0.037959966704235196,0.021397435528834982,0.037959966704235196,0.021397435528834982
oracle_fixed_per_seed,family,5,frank,0.0,clayton,0.0,0.0,0.728813559322034,13.847457627118645,0.4837,0.0681183817027314,0.09139343426435147,0.09161834352411104,0.02327505256162006,0.02349996182137963,0.02327505256162006,0.02349996182137963
oracle_fixed_per_seed,family,5,frank,0.25,clayton,0.25,0.0,0.728813559322034,13.847457627118645,0.48119999999999996,0.0681183817027314,0.09543974586359179,0.09575085931925578,0.02732136416086038,0.027632477616524376,0.02732136416086038,0.027632477616524376
oracle_fixed_per_seed,family,5,frank,0.5,clayton,0.5,0.0,0.7033898305084746,13.364406779661017,0.5231,0.0681183817027314,0.09919329158891924,0.09128564121846233,0.03107490988618783,0.023167259515730926,0.03107490988618783,0.023167259515730926
oracle_fixed_per_seed,dep_frank,5,frank,0.5,frank,0.0,0.5,0.7033898305084746,13.364406779661017,0.5231,0.0681183817027314,0.09919329158891924,0.09995706605828082,0.03107490988618783,0.031838684355549415,0.03107490988618783,0.031838684355549415
oracle_fixed_per_seed,dep_frank,5,frank,0.5,frank,0.25,0.25,0.7033898305084746,13.364406779661017,0.5231,0.0681183817027314,0.09919329158891924,0.09726187800647375,0.03107490988618783,0.02914349630374234,0.03107490988618783,0.02914349630374234
oracle_fixed_per_seed,dep_frank,5,frank,0.5,frank,0.5,0.0,0.7033898305084746,13.364406779661017,0.5231,0.0681183817027314,0.09919329158891924,0.09541369815594467,0.03107490988618783,0.02729531645321326,0.03107490988618783,0.02729531645321326
oracle_fixed_per_seed,dep_frank,5,frank,0.5,frank,0.8,0.30000000000000004,0.7033898305084746,13.364406779661017,0.5231,0.0681183817027314,0.09919329158891924,0.09317446946236968,0.03107490988618783,0.025056087759638274,0.03107490988618783,0.025056087759638274
oracle_fixed_per_seed,family,5,frank,0.8,clayton,0.8,0.0,0.7033898305084746,13.364406779661017,0.5261,0.0681183817027314,0.1071364589429586,0.089056474721415,0.0390180772402272,0.020938093018683587,0.0390180772402272,0.020938093018683587
oracle_fixed_per_seed,gaussian,5,gaussian,0.0,clayton,0.0,0.0,0.728813559322034,13.847457627118645,0.48629999999999995,0.0681183817027314,0.09502627075211625,0.09846439956995702,0.026907889049384848,0.030346017867225614,0.026907889049384848,0.030346017867225614
oracle_fixed_per_seed,gaussian,5,gaussian,0.0,frank,0.0,0.0,0.728813559322034,13.847457627118645,0.48629999999999995,0.0681183817027314,0.09502627075211625,0.09846437888525773,0.026907889049384848,0.030345997182526327,0.026907889049384848,0.030345997182526327
oracle_fixed_per_seed,gaussian,5,gaussian,0.25,clayton,0.25,0.0,0.7033898305084746,13.364406779661017,0.5186,0.0681183817027314,0.09291918916136901,0.08637184287259178,0.024800807458637608,0.018253461169860374,0.024800807458637608,0.018253461169860374
oracle_fixed_per_seed,gaussian,5,gaussian,0.25,frank,0.25,0.0,0.7033898305084746,13.364406779661017,0.5186,0.0681183817027314,0.09291918916136901,0.09074566038703015,0.024800807458637608,0.022627278684298743,0.024800807458637608,0.022627278684298743
oracle_fixed_per_seed,gaussian,5,gaussian,0.5,clayton,0.5,0.0,0.7033898305084746,13.364406779661017,0.5205,0.0681183817027314,0.10392130058116632,0.08992458238217788,0.03580291887843491,0.02180620067944647,0.03580291887843491,0.02180620067944647
oracle_fixed_per_seed,gaussian,5,gaussian,0.5,frank,0.5,0.0,0.7033898305084746,13.364406779661017,0.5205,0.0681183817027314,0.10392130058116632,0.09498428632843178,0.03580291887843491,0.026865904625700376,0.03580291887843491,0.026865904625700376
oracle_fixed_per_seed,gaussian,5,gaussian,0.8,clayton,0.8,0.0,0.7033898305084746,13.364406779661017,0.5202,0.0681183817027314,0.10300045885975943,0.08384721506072303,0.03488207715702803,0.01572883335799162,0.03488207715702803,0.01572883335799162
oracle_fixed_per_seed,gaussian,5,gaussian,0.8,frank,0.8,0.0,0.7033898305084746,13.364406779661017,0.5202,0.0681183817027314,0.10300045885975943,0.08993869642351943,0.03488207715702803,0.02182031472078802,0.03488207715702803,0.02182031472078802
oracle_fixed_per_seed,family,6,clayton,0.0,frank,0.0,0.0,1.1101694915254239,21.093220338983052,0.4918,0.06505193415686307,0.09417650543258492,0.09500421914079474,0.02912457127572185,0.029952284983931668,0.02912457127572185,0.029952284983931668
oracle_fixed_per_seed,family,6,clayton,0.25,frank,0.25,0.0,1.1101694915254239,21.093220338983052,0.512,0.06505193415686307,0.1525197938727969,0.09415199135739136,0.08746785971593384,0.029100057200528287,0.08746785971593384,0.029100057200528287
oracle_fixed_per_seed,family,6,clayton,0.5,frank,0.5,0.0,1.1101694915254239,21.093220338983052,0.509,0.06505193415686307,0.12353292783471427,0.09447818168189527,0.0584809936778512,0.0294262475250322,0.0584809936778512,0.0294262475250322
oracle_fixed_per_seed,dep_clayton,6,clayton,0.5,clayton,0.0,0.5,1.1101694915254239,21.093220338983052,0.509,0.06505193415686307,0.12353292783471427,0.09998722395000871,0.0584809936778512,0.03493528979314564,0.0584809936778512,0.03493528979314564
oracle_fixed_per_seed,dep_clayton,6,clayton,0.5,clayton,0.25,0.25,1.1101694915254239,21.093220338983052,0.509,0.06505193415686307,0.12353292783471427,0.08954082040219319,0.0584809936778512,0.02448888624533012,0.0584809936778512,0.02448888624533012
oracle_fixed_per_seed,dep_clayton,6,clayton,0.5,clayton,0.5,0.0,1.1101694915254239,21.093220338983052,0.509,0.06505193415686307,0.12353292783471427,0.0865436026036697,0.0584809936778512,0.021491668446806625,0.0584809936778512,0.021491668446806625
oracle_fixed_per_seed,dep_clayton,6,clayton,0.5,clayton,0.8,0.30000000000000004,1.1101694915254239,21.093220338983052,0.509,0.06505193415686307,0.12353292783471427,0.08528822034076397,0.0584809936778512,0.0202362861839009,0.0584809936778512,0.0202362861839009
oracle_fixed_per_seed,family,6,clayton,0.8,frank,0.8,0.0,1.1101694915254239,21.093220338983052,0.5039,0.06505193415686307,0.11740554510673488,0.0889327611189638,0.052353610949871815,0.023880826962100726,0.052353610949871815,0.023880826962100726
oracle_fixed_per_seed,family,6,frank,0.0,clayton,0.0,0.0,1.1101694915254239,21.093220338983052,0.49739999999999995,0.06505193415686307,0.09548797071191364,0.09671086003756096,0.030436036555050575,0.031658925880697894,0.030436036555050575,0.031658925880697894
oracle_fixed_per_seed,family,6,frank,0.25,clayton,0.25,0.0,1.1101694915254239,21.093220338983052,0.5032,0.06505193415686307,0.09073056553620625,0.08599892773451265,0.025678631379343175,0.020946993577649578,0.025678631379343175,0.020946993577649578
oracle_fixed_per_seed,family,6,frank,0.5,clayton,0.5,0.0,1.1101694915254239,21.093220338983052,0.49760000000000004,0.06505193415686307,0.11104898496026382,0.09108441906564187,0.045997050803400746,0.026032484908778797,0.045997050803400746,0.026032484908778797
oracle_fixed_per_seed,dep_frank,6,frank,0.5,frank,0.0,0.5,1.1101694915254239,21.093220338983052,0.49760000000000004,0.06505193415686307,0.11104898496026382,0.10093926501776293,0.045997050803400746,0.03588733086089986,0.045997050803400746,0.03588733086089986
oracle_fixed_per_seed,dep_frank,6,frank,0.5,frank,0.25,0.25,1.1101694915254239,21.093220338983052,0.49760000000000004,0.06505193415686307,0.11104898496026382,0.09856627698751941,0.045997050803400746,0.03351434283065634,0.045997050803400746,0.03351434283065634
oracle_fixed_per_seed,dep_frank,6,frank,0.5,frank,0.5,0.0,1.1101694915254239,21.093220338983052,0.49760000000000004,0.06505193415686307,0.11104898496026382,0.09633998389264743,0.045997050803400746,0.03128804973578436,0.045997050803400746,0.03128804973578436
oracle_fixed_per_seed,dep_frank,6,frank,0.5,frank,0.8,0.30000000000000004,1.1101694915254239,21.093220338983052,0.49760000000000004,0.06505193415686307,0.11104898496026382,0.0938049840183966,0.045997050803400746,0.028753049861533528,0.045997050803400746,0.028753049861533528
oracle_fixed_per_seed,family,6,frank,0.8,clayton,0.8,0.0,1.1101694915254239,21.093220338983052,0.48650000000000004,0.06505193415686307,0.10262698846001408,0.08245920065147767,0.037575054303151015,0.017407266494614604,0.037575054303151015,0.017407266494614604
oracle_fixed_per_seed,gaussian,6,gaussian,0.0,clayton,0.0,0.0,1.1101694915254239,21.093220338983052,0.495,0.06505193415686307,0.09339252764427457,0.0913541999677613,0.028340593487411497,0.02630226581089823,0.028340593487411497,0.02630226581089823
oracle_fixed_per_seed,gaussian,6,gaussian,0.0,frank,0.0,0.0,1.1101694915254239,21.093220338983052,0.495,0.06505193415686307,0.09339252764427457,0.09135421157103372,0.028340593487411497,0.026302277414170655,0.028340593487411497,0.026302277414170655
oracle_fixed_per_seed,gaussian,6,gaussian,0.25,clayton,0.25,0.0,1.1101694915254239,21.093220338983052,0.49629999999999996,0.06505193415686307,0.10149510232444424,0.08321002352684781,0.03644316816758117,0.01815808936998474,0.03644316816758117,0.01815808936998474
oracle_fixed_per_seed,gaussian,6,gaussian,0.25,frank,0.25,0.0,1.1101694915254239,21.093220338983052,0.49629999999999996,0.06505193415686307,0.10149510232444424,0.08746093262348091,0.03644316816758117,0.02240899846661784,0.03644316816758117,0.02240899846661784
oracle_fixed_per_seed,gaussian,6,gaussian,0.5,clayton,0.5,0.0,1.1101694915254239,21.093220338983052,0.49260000000000004,0.06505193415686307,0.10582286369865788,0.08796406916442366,0.040770929541794815,0.02291213500756059,0.040770929541794815,0.02291213500756059
oracle_fixed_per_seed,gaussian,6,gaussian,0.5,frank,0.5,0.0,1.1101694915254239,21.093220338983052,0.49260000000000004,0.06505193415686307,0.10582286369865788,0.09629395402959555,0.040770929541794815,0.03124201987273248,0.040770929541794815,0.03124201987273248
oracle_fixed_per_seed,gaussian,6,gaussian,0.8,clayton,0.8,0.0,1.0847457627118644,20.610169491525422,0.5147999999999999,0.06505193415686307,0.18549123655426195,0.08099941197228712,0.12043930239739888,0.01594747781542405,0.12043930239739888,0.01594747781542405
oracle_fixed_per_seed,gaussian,6,gaussian,0.8,frank,0.8,0.0,1.0847457627118644,20.610169491525422,0.5147999999999999,0.06505193415686307,0.18549123655426195,0.08749509508061179,0.12043930239739888,0.02244316092374872,0.12043930239739888,0.02244316092374872
oracle_fixed_per_seed,family,7,clayton,0.0,frank,0.0,0.0,0.7542372881355932,14.330508474576272,0.48529999999999995,0.06914885733811245,0.09923691647744581,0.10325581307693948,0.030088059139333365,0.034106955738827036,0.030088059139333365,0.034106955738827036
oracle_fixed_per_seed,family,7,clayton,0.25,frank,0.25,0.0,0.7542372881355932,14.330508474576272,0.49050000000000005,0.06914885733811245,0.11080742473685098,0.10444754240482675,0.041658567398738536,0.0352986850667143,0.041658567398738536,0.0352986850667143
oracle_fixed_per_seed,family,7,clayton,0.5,frank,0.5,0.0,0.7542372881355932,14.330508474576272,0.4878,0.06914885733811245,0.11486503086478764,0.10519517176104409,0.04571617352667519,0.036046314422931644,0.04571617352667519,0.036046314422931644
oracle_fixed_per_seed,dep_clayton,7,clayton,0.5,clayton,0.0,0.5,0.7542372881355932,14.330508474576272,0.4878,0.06914885733811245,0.11486503086478764,0.11021879051666432,0.04571617352667519,0.04106993317855187,0.04571617352667519,0.04106993317855187
oracle_fixed_per_seed,dep_clayton,7,clayton,0.5,clayton,0.25,0.25,0.7542372881355932,14.330508474576272,0.4878,0.06914885733811245,0.11486503086478764,0.10113640702568123,0.04571617352667519,0.031987549687568784,0.04571617352667519,0.031987549687568784
oracle_fixed_per_seed,dep_clayton,7,clayton,0.5,clayton,0.5,0.0,0.7542372881355932,14.330508474576272,0.4878,0.06914885733811245,0.11486503086478764,0.0979921390729678,0.04571617352667519,0.028843281734855356,0.04571617352667519,0.028843281734855356
oracle_fixed_per_seed,dep_clayton,7,clayton,0.5,clayton,0.8,0.30000000000000004,0.7542372881355932,14.330508474576272,0.4878,0.06914885733811245,0.11486503086478764,0.09657777271163583,0.04571617352667519,0.027428915373523377,0.04571617352667519,0.027428915373523377
oracle_fixed_per_seed,family,7,clayton,0.8,frank,0.8,0.0,0.7542372881355932,14.330508474576272,0.4678,0.06914885733811245,0.11883894553454041,0.10097925502788933,0.049690088196427964,0.031830397689776885,0.049690088196427964,0.031830397689776885
oracle_fixed_per_seed,family,7,frank,0.0,clayton,0.0,0.0,0.728813559322034,13.847457627118645,0.5155000000000001,0.06914885733811245,0.09612742067136165,0.10100856317581541,0.026978563333249203,0.031859705837702965,0.026978563333249203,0.031859705837702965
oracle_fixed_per_seed,family,7,frank,0.25,clayton,0.25,0.0,0.7542372881355932,14.330508474576272,0.48660000000000003,0.06914885733811245,0.09149356092422403,0.09076140885458645,0.022344703586111583,0.021612551516473996,0.022344703586111583,0.021612551516473996
oracle_fixed_per_seed,family,7,frank,0.5,clayton,0.5,0.0,0.728813559322034,13.847457627118645,0.52,0.06914885733811245,0.09582922532194357,0.0924215581470358,0.026680367983831124,0.023272700808923352,0.026680367983831124,0.023272700808923352
oracle_fixed_per_seed,dep_frank,7,frank,0.5,frank,0.0,0.5,0.728813559322034,13.847457627118645,0.52,0.06914885733811245,0.09582922532194357,0.10311435595668678,0.026680367983831124,0.03396549861857433,0.026680367983831124,0.03396549861857433
oracle_fixed_per_seed,dep_frank,7,frank,0.5,frank,0.25,0.25,0.728813559322034,13.847457627118645,0.52,0.06914885733811245,0.09582922532194357,0.09999276730981099,0.026680367983831124,0.030843909971698544,0.026680367983831124,0.030843909971698544
oracle_fixed_per_seed,dep_frank,7,frank,0.5,frank,0.5,0.0,0.728813559322034,13.847457627118645,0.52,0.06914885733811245,0.09582922532194357,0.09780504142768238,0.026680367983831124,0.028656184089569936,0.026680367983831124,0.028656184089569936
oracle_fixed_per_seed,dep_frank,7,frank,0.5,frank,0.8,0.30000000000000004,0.728813559322034,13.847457627118645,0.52,0.06914885733811245,0.09582922532194357,0.09508164422104383,0.026680367983831124,0.02593278688293138,0.026680367983831124,0.02593278688293138
oracle_fixed_per_seed,family,7,frank,0.8,clayton,0.8,0.0,0.728813559322034,13.847457627118645,0.5213,0.06914885733811245,0.11324653265203521,0.09150512997052947,0.044097675313922766,0.022356272632417018,0.044097675313922766,0.022356272632417018
oracle_fixed_per_seed,gaussian,7,gaussian,0.0,clayton,0.0,0.0,0.7542372881355932,14.330508474576272,0.4838,0.06914885733811245,0.10345187392948059,0.10367689060418245,0.03430301659136814,0.03452803326607,0.03430301659136814,0.03452803326607
oracle_fixed_per_seed,gaussian,7,gaussian,0.0,frank,0.0,0.0,0.7542372881355932,14.330508474576272,0.4838,0.06914885733811245,0.10345187392948059,0.10367689580699313,0.03430301659136814,0.03452803846888068,0.03430301659136814,0.03452803846888068
oracle_fixed_per_seed,gaussian,7,gaussian,0.25,clayton,0.25,0.0,0.7542372881355932,14.330508474576272,0.4848,0.06914885733811245,0.10194098583567432,0.09671471511935126,0.03279212849756187,0.02756585778123881,0.03279212849756187,0.02756585778123881
oracle_fixed_per_seed,gaussian,7,gaussian,0.25,frank,0.25,0.0,0.7542372881355932,14.330508474576272,0.4848,0.06914885733811245,0.10194098583567432,0.10291481949898926,0.03279212849756187,0.03376596216087681,0.03279212849756187,0.03376596216087681
oracle_fixed_per_seed,gaussian,7,gaussian,0.5,clayton,0.5,0.0,0.728813559322034,13.847457627118645,0.5234,0.06914885733811245,0.1090147909631022,0.09655016233543125,0.03986593362498975,0.0274013049973188,0.03986593362498975,0.0274013049973188
oracle_fixed_per_seed,gaussian,7,gaussian,0.5,frank,0.5,0.0,0.728813559322034,13.847457627118645,0.5234,0.06914885733811245,0.1090147909631022,0.10346461173398737,0.03986593362498975,0.03431575439587492,0.03986593362498975,0.03431575439587492
oracle_fixed_per_seed,gaussian,7,gaussian,0.8,clayton,0.8,0.0,0.728813559322034,13.847457627118645,0.5198,0.06914885733811245,0.11762299603983337,0.09406623819764888,0.04847413870172092,0.02491738085953643,0.04847413870172092,0.02491738085953643
oracle_fixed_per_seed,gaussian,7,gaussian,0.8,frank,0.8,0.0,0.728813559322034,13.847457627118645,0.5198,0.06914885733811245,0.11762299603983337,0.09917740388229891,0.04847413870172092,0.030028546544186463,0.04847413870172092,0.030028546544186463
oracle_fixed_per_seed,family,8,clayton,0.0,frank,0.0,0.0,1.1864406779661016,22.54237288135593,0.5012,0.07646033969466498,0.0915258104543809,0.09663223842114473,0.015065470759715913,0.020171898726479745,0.015065470759715913,0.020171898726479745
oracle_fixed_per_seed,family,8,clayton,0.25,frank,0.25,0.0,1.1864406779661016,22.54237288135593,0.5001,0.07646033969466498,0.10933103590258265,0.09960462671973475,0.032870696207917674,0.023144287025069765,0.032870696207917674,0.023144287025069765
oracle_fixed_per_seed,family,8,clayton,0.5,frank,0.5,0.0,1.1864406779661016,22.54237288135593,0.508,0.07646033969466498,0.12952012865429194,0.0989381544656546,0.05305978895962696,0.022477814770989618,0.05305978895962696,0.022477814770989618
oracle_fixed_per_seed,dep_clayton,8,clayton,0.5,clayton,0.0,0.5,1.1864406779661016,22.54237288135593,0.508,0.07646033969466498,0.12952012865429194,0.105040036115696,0.05305978895962696,0.028579696421031017,0.05305978895962696,0.028579696421031017
oracle_fixed_per_seed,dep_clayton,8,clayton,0.5,clayton,0.25,0.25,1.1864406779661016,22.54237288135593,0.508,0.07646033969466498,0.12952012865429194,0.093021992793566,0.05305978895962696,0.016561653098901022,0.05305978895962696,0.016561653098901022
oracle_fixed_per_seed,dep_clayton,8,clayton,0.5,clayton,0.5,0.0,1.1864406779661016,22.54237288135593,0.508,0.07646033969466498,0.12952012865429194,0.08982782722134562,0.05305978895962696,0.013367487526680641,0.05305978895962696,0.013367487526680641
oracle_fixed_per_seed,dep_clayton,8,clayton,0.5,clayton,0.8,0.30000000000000004,1.1864406779661016,22.54237288135593,0.508,0.07646033969466498,0.12952012865429194,0.08832698826924057,0.05305978895962696,0.011866648574575589,0.05305978895962696,0.011866648574575589
oracle_fixed_per_seed,family,8,clayton,0.8,frank,0.8,0.0,1.1864406779661016,22.54237288135593,0.49150000000000005,0.07646033969466498,0.13058101488543952,0.09342634853371186,0.05412067519077454,0.01696600883904688,0.05412067519077454,0.01696600883904688
oracle_fixed_per_seed,family,8,frank,0.0,clayton,0.0,0.0,1.1864406779661016,22.54237288135593,0.5005,0.07646033969466498,0.08740893714624845,0.10029211680632684,0.01094859745158347,0.02383177711166186,0.01094859745158347,0.02383177711166186
oracle_fixed_per_seed,family,8,frank,0.25,clayton,0.25,0.0,1.1864406779661016,22.54237288135593,0.4928,0.07646033969466498,0.09606568610246681,0.09212275015484914,0.01960534640780183,0.015662410460184156,0.01960534640780183,0.015662410460184156
oracle_fixed_per_seed,family,8,frank,0.5,clayton,0.5,0.0,1.1864406779661016,22.54237288135593,0.499,0.07646033969466498,0.10086342058726945,0.09052348700934401,0.02440308089260447,0.014063147314679031,0.02440308089260447,0.014063147314679031
oracle_fixed_per_seed,dep_frank,8,frank,0.5,frank,0.0,0.5,1.1864406779661016,22.54237288135593,0.499,0.07646033969466498,0.10086342058726945,0.1029654099305398,0.02440308089260447,0.026505070235874825,0.02440308089260447,0.026505070235874825
oracle_fixed_per_seed,dep_frank,8,frank,0.5,frank,0.25,0.25,1.1864406779661016,22.54237288135593,0.499,0.07646033969466498,0.10086342058726945,0.10022690302105736,0.02440308089260447,0.023766563326392376,0.02440308089260447,0.023766563326392376
oracle_fixed_per_seed,dep_frank,8,frank,0.5,frank,0.5,0.0,1.1864406779661016,22.54237288135593,0.499,0.07646033969466498,0.10086342058726945,0.09797298873081285,0.02440308089260447,0.02151264903614787,0.02440308089260447,0.02151264903614787
oracle_fixed_per_seed,dep_frank,8,frank,0.5,frank,0.8,0.30000000000000004,1.1864406779661016,22.54237288135593,0.499,0.07646033969466498,0.10086342058726945,0.09471468517313984,0.02440308089260447,0.018254345478474862,0.02440308089260447,0.018254345478474862
oracle_fixed_per_seed,family,8,frank,0.8,clayton,0.8,0.0,1.1610169491525424,22.059322033898304,0.5167999999999999,0.07646033969466498,0.11233576911721259,0.08697747947418526,0.03587542942254761,0.010517139779520276,0.03587542942254761,0.010517139779520276
oracle_fixed_per_seed,gaussian,8,gaussian,0.0,clayton,0.0,0.0,1.1864406779661016,22.54237288135593,0.49729999999999996,0.07646033969466498,0.15166544399105905,0.09251797895777619,0.07520510429639407,0.016057639263111212,0.07520510429639407,0.016057639263111212
oracle_fixed_per_seed,gaussian,8,gaussian,0.0,frank,0.0,0.0,1.1864406779661016,22.54237288135593,0.49729999999999996,0.07646033969466498,0.15166544399105905,0.09251796645747543,0.07520510429639407,0.016057626762810445,0.07520510429639407,0.016057626762810445
oracle_fixed_per_seed,gaussian,8,gaussian,0.25,clayton,0.25,0.0,1.1864406779661016,22.54237288135593,0.5021,0.07646033969466498,0.10341393497655034,0.09133876696401907,0.02695359528188536,0.014878427269354094,0.02695359528188536,0.014878427269354094
oracle_fixed_per_seed,gaussian,8,gaussian,0.25,frank,0.25,0.0,1.1864406779661016,22.54237288135593,0.5021,0.07646033969466498,0.10341393497655034,0.09757365949582313,0.02695359528188536,0.021113319801158145,0.02695359528188536,0.021113319801158145
oracle_fixed_per_seed,gaussian,8,gaussian,0.5,clayton,0.5,0.0,1.1864406779661016,22.54237288135593,0.4909,0.07646033969466498,0.11631167010704864,0.09142701685513123,0.03985133041238366,0.014966677160466249,0.03985133041238366,0.014966677160466249
oracle_fixed_per_seed,gaussian,8,gaussian,0.5,frank,0.5,0.0,1.1864406779661016,22.54237288135593,0.4909,0.07646033969466498,0.11631167010704864,0.10003238299477872,0.03985133041238366,0.02357204330011374,0.03985133041238366,0.02357204330011374
oracle_fixed_per_seed,gaussian,8,gaussian,0.8,clayton,0.8,0.0,1.1610169491525424,22.059322033898304,0.5117,0.07646033969466498,0.12240489587215254,0.08373066762377515,0.045944556177487564,0.007270327929110171,0.045944556177487564,0.007270327929110171
oracle_fixed_per_seed,gaussian,8,gaussian,0.8,frank,0.8,0.0,1.1610169491525424,22.059322033898304,0.5117,0.07646033969466498,0.12240489587215254,0.09115901686784754,0.045944556177487564,0.014698677173182559,0.045944556177487564,0.014698677173182559
oracle_fixed_per_seed,family,9,clayton,0.0,frank,0.0,0.0,1.1355932203389831,21.576271186440678,0.4888,0.07281660549451871,0.09820480786714202,0.10130151482151115,0.025388202372623306,0.028484909326992436,0.025388202372623306,0.028484909326992436
oracle_fixed_per_seed,family,9,clayton,0.25,frank,0.25,0.0,1.1355932203389831,21.576271186440678,0.4931,0.07281660549451871,0.10145773574815041,0.09469853107308847,0.0286411302536317,0.021881925578569758,0.0286411302536317,0.021881925578569758
oracle_fixed_per_seed,family,9,clayton,0.5,frank,0.5,0.0,1.1355932203389831,21.576271186440678,0.4959,0.07281660549451871,0.11776499256134035,0.09837236194952141,0.04494838706682164,0.0255557564550027,0.04494838706682164,0.0255557564550027
