prediction_model,seed,copula_name,k_tau,alpha_c_mult,alpha_c_used,censoring_rate,ibs_true,ibs_ipcw,ibs_dep_bguw,ibs_dep_cgq,bias_ipcw,bias_dep_bguw,bias_dep_cgq,err_ipcw,err_dep_bguw,err_dep_cgq,delta_err_cgq_minus_bguw
oracle_fixed_per_seed,5,clayton,0.4,0.728813559322034,13.847457627118645,0.488,0.0681183817027314,0.10032417683560955,0.08559225003335227,0.08523449342067514,0.03220579513287815,0.017473868330620868,0.017116111717943736,0.03220579513287815,0.017473868330620868,0.017116111717943736,-0.000357756612677132
oracle_fixed_per_seed,5,clayton,0.5,0.728813559322034,13.847457627118645,0.4907,0.0681183817027314,0.109745400424656,0.08824658259467912,0.08805327021850201,0.04162701872192459,0.02012820089194771,0.019934888515770605,0.04162701872192459,0.02012820089194771,0.019934888515770605,-0.0001933123761771044
oracle_fixed_per_seed,5,clayton,0.6,0.728813559322034,13.847457627118645,0.4848,0.0681183817027314,0.11230341455676067,0.08705099831039,0.08586755434326686,0.04418503285402926,0.01893261660765859,0.01774917264053545,0.04418503285402926,0.01893261660765859,0.01774917264053545,-0.0011834439671231378
oracle_fixed_per_seed,5,clayton,0.7,0.728813559322034,13.847457627118645,0.4809,0.0681183817027314,0.10655068638979195,0.08542711952873558,0.08497333256900112,0.03843230468706055,0.017308737826004172,0.016854950866269716,0.03843230468706055,0.017308737826004172,0.016854950866269716,-0.00045378695973445626
oracle_fixed_per_seed,5,clayton,0.8,0.728813559322034,13.847457627118645,0.4768,0.0681183817027314,0.10931937898052757,0.08411149143241872,0.0841689740652778,0.041200997277796164,0.015993109729687316,0.016050592362546398,0.041200997277796164,0.015993109729687316,0.016050592362546398,5.748263285908217e-05
oracle_fixed_per_seed,5,frank,0.0,0.728813559322034,13.847457627118645,0.4859,0.0681183817027314,0.08817531195577298,0.09638730527194263,0.10097867990491484,0.020056930253041574,0.02826892356921122,0.03286029820218343,0.020056930253041574,0.02826892356921122,0.03286029820218343,0.004591374632972212
oracle_fixed_per_seed,5,frank,0.1,0.728813559322034,13.847457627118645,0.4847,0.0681183817027314,0.09294839146219777,0.09341011887849532,0.09968331569374905,0.024830009759466365,0.025291737175763912,0.031564933991017646,0.024830009759466365,0.025291737175763912,0.031564933991017646,0.006273196815253734
oracle_fixed_per_seed,5,frank,0.2,0.728813559322034,13.847457627118645,0.48140000000000005,0.0681183817027314,0.10050852462917029,0.09866954904941186,0.10117988825456832,0.03239014292643888,0.030551167346680452,0.033061506551836914,0.03239014292643888,0.030551167346680452,0.033061506551836914,0.0025103392051564616
oracle_fixed_per_seed,5,frank,0.3,0.728813559322034,13.847457627118645,0.48240000000000005,0.0681183817027314,0.09400379874024936,0.09317374374005288,0.09621123164582066,0.025885417037517955,0.025055362037321477,0.02809284994308925,0.025885417037517955,0.025055362037321477,0.02809284994308925,0.0030374879057677717
oracle_fixed_per_seed,5,frank,0.4,0.728813559322034,13.847457627118645,0.4809,0.0681183817027314,0.09700318971505492,0.09604450389468665,0.09958968401816959,0.028884808012323515,0.02792612219195524,0.03147130231543818,0.028884808012323515,0.02792612219195524,0.03147130231543818,0.003545180123482941
oracle_fixed_per_seed,5,frank,0.5,0.728813559322034,13.847457627118645,0.47840000000000005,0.0681183817027314,0.09940627858558392,0.09102079511198138,0.0957384087857928,0.03128789688285251,0.022902413409249978,0.027620027083061396,0.03128789688285251,0.022902413409249978,0.027620027083061396,0.004717613673811419
oracle_fixed_per_seed,5,frank,0.6,0.728813559322034,13.847457627118645,0.4738,0.0681183817027314,0.10050282023585565,0.09485791766583215,0.09792114615003891,0.03238443853312424,0.026739535963100747,0.029802764447307506,0.03238443853312424,0.026739535963100747,0.029802764447307506,0.003063228484206759
oracle_fixed_per_seed,5,frank,0.7,0.728813559322034,13.847457627118645,0.47419999999999995,0.0681183817027314,0.09991989943863014,0.09237929945980342,0.09453647139039097,0.03180151773589873,0.02426091775707201,0.02641808968765956,0.03180151773589873,0.02426091775707201,0.02641808968765956,0.002157171930587551
oracle_fixed_per_seed,5,frank,0.8,0.7033898305084746,13.364406779661017,0.5287,0.0681183817027314,0.09998286639774831,0.08868432183117822,0.09195518440034735,0.031864484695016904,0.020565940128446814,0.02383680269761594,0.031864484695016904,0.020565940128446814,0.02383680269761594,0.003270862569169128
oracle_fixed_per_seed,6,clayton,0.0,1.1101694915254239,21.093220338983052,0.5028,0.06505193415686307,0.09026700220172384,0.09325155114724078,0.09989267707815748,0.025215068044860775,0.028199616990377707,0.03484074292129441,0.025215068044860775,0.028199616990377707,0.03484074292129441,0.0066411259309167026
oracle_fixed_per_seed,6,clayton,0.1,1.1101694915254239,21.093220338983052,0.4991,0.06505193415686307,0.0876940783692562,0.09214727672444341,0.09554350741113395,0.022642144212393134,0.02709534256758034,0.030491573254270876,0.022642144212393134,0.02709534256758034,0.030491573254270876,0.003396230686690538
oracle_fixed_per_seed,6,clayton,0.2,1.1101694915254239,21.093220338983052,0.495,0.06505193415686307,0.1027284800403339,0.0874576063371577,0.08960977895862202,0.03767654588347083,0.022405672180294628,0.024557844801758946,0.03767654588347083,0.022405672180294628,0.024557844801758946,0.0021521726214643183
oracle_fixed_per_seed,6,clayton,0.3,1.1101694915254239,21.093220338983052,0.5056,0.06505193415686307,0.10934697210325386,0.09260015302381752,0.09407972460701255,0.044295037946390795,0.027548218866954452,0.029027790450149485,0.044295037946390795,0.027548218866954452,0.029027790450149485,0.001479571583195033
oracle_fixed_per_seed,6,clayton,0.4,1.1101694915254239,21.093220338983052,0.5082,0.06505193415686307,0.1374624250142314,0.08697391972063978,0.08714583259911816,0.07241049085736832,0.02192198556377671,0.022093898442255094,0.07241049085736832,0.02192198556377671,0.022093898442255094,0.00017191287847838355
oracle_fixed_per_seed,6,clayton,0.5,1.1101694915254239,21.093220338983052,0.5109,0.06505193415686307,0.1111677023810545,0.0878096121943228,0.08757267225446237,0.04611576822419143,0.022757678037459733,0.022520738097599302,0.04611576822419143,0.022757678037459733,0.022520738097599302,-0.00023693993986043105
oracle_fixed_per_seed,6,clayton,0.6,1.1101694915254239,21.093220338983052,0.5102,0.06505193415686307,0.12582160113661414,0.08654088233261283,0.0860245212468598,0.06076966697975107,0.021488948175749756,0.020972587089996733,0.06076966697975107,0.021488948175749756,0.020972587089996733,-0.0005163610857530226
oracle_fixed_per_seed,6,clayton,0.7,1.1101694915254239,21.093220338983052,0.5053000000000001,0.06505193415686307,0.13294757371378726,0.0853728467942506,0.08480154437880247,0.0678956395569242,0.020320912637387528,0.019749610221939398,0.0678956395569242,0.020320912637387528,0.019749610221939398,-0.00057130241544813
oracle_fixed_per_seed,6,clayton,0.8,1.1101694915254239,21.093220338983052,0.49829999999999997,0.06505193415686307,0.12486072920640216,0.0829490366399776,0.08280796879470831,0.05980879504953909,0.017897102483114533,0.01775603463784524,0.05980879504953909,0.017897102483114533,0.01775603463784524,-0.00014106784526929372
oracle_fixed_per_seed,6,frank,0.0,1.1101694915254239,21.093220338983052,0.49739999999999995,0.06505193415686307,0.09421120722958067,0.09784835931138094,0.10676591369251823,0.029159273072717595,0.032796425154517875,0.04171397953565516,0.029159273072717595,0.032796425154517875,0.04171397953565516,0.008917554381137283
oracle_fixed_per_seed,6,frank,0.1,1.1101694915254239,21.093220338983052,0.4982,0.06505193415686307,0.0899796813892394,0.09628821587810357,0.10231437595729918,0.024927747232376327,0.031236281721240503,0.037262441800436114,0.024927747232376327,0.031236281721240503,0.037262441800436114,0.006026160079195611
oracle_fixed_per_seed,6,frank,0.2,1.1101694915254239,21.093220338983052,0.49570000000000003,0.06505193415686307,0.09812099669598814,0.09590292234849918,0.10194204194237745,0.033069062539125074,0.030850988191636106,0.03689010778551438,0.033069062539125074,0.030850988191636106,0.03689010778551438,0.0060391195938782755
oracle_fixed_per_seed,6,frank,0.3,1.1101694915254239,21.093220338983052,0.49739999999999995,0.06505193415686307,0.09551398902223494,0.0894563073384581,0.09484500151164622,0.030462054865371874,0.024404373181595024,0.029793067354783154,0.030462054865371874,0.024404373181595024,0.029793067354783154,0.00538869417318813
oracle_fixed_per_seed,6,frank,0.4,1.1101694915254239,21.093220338983052,0.5001,0.06505193415686307,0.09674793384469185,0.09607992727600705,0.10366605228713768,0.03169599968782878,0.031027993119143976,0.03861411813027461,0.03169599968782878,0.031027993119143976,0.03861411813027461,0.007586125011130637
oracle_fixed_per_seed,6,frank,0.5,1.1101694915254239,21.093220338983052,0.48939999999999995,0.06505193415686307,0.10196762452957478,0.08894511158313066,0.09683768549351247,0.03691569037271171,0.023893177426267592,0.031785751336649404,0.03691569037271171,0.023893177426267592,0.031785751336649404,0.007892573910381812
oracle_fixed_per_seed,6,frank,0.6,1.1101694915254239,21.093220338983052,0.49550000000000005,0.06505193415686307,0.10763478545699295,0.09650492418537869,0.10200190156123459,0.042582851300129884,0.03145299002851562,0.03694996740437152,0.042582851300129884,0.03145299002851562,0.03694996740437152,0.005496977375855902
oracle_fixed_per_seed,6,frank,0.7,1.1101694915254239,21.093220338983052,0.4908,0.06505193415686307,0.09461842407201629,0.09300161290816923,0.10012195078155554,0.02956648991515322,0.027949678751306162,0.035070016624692474,0.02956648991515322,0.027949678751306162,0.035070016624692474,0.007120337873386312
oracle_fixed_per_seed,6,frank,0.8,1.1101694915254239,21.093220338983052,0.4858,0.06505193415686307,0.10980039815386398,0.0934931135472121,0.09707577465000135,0.044748463997000915,0.028441179390349028,0.03202384049313828,0.044748463997000915,0.028441179390349028,0.03202384049313828,0.00358266110278925
oracle_fixed_per_seed,7,clayton,0.0,0.7542372881355932,14.330508474576272,0.4898,0.06914885733811245,0.09586365249499267,0.10347356399319194,0.10934428830482183,0.026714795156880217,0.03432470665507949,0.04019543096670938,0.026714795156880217,0.03432470665507949,0.04019543096670938,0.005870724311629896
oracle_fixed_per_seed,7,clayton,0.1,0.7542372881355932,14.330508474576272,0.4829,0.06914885733811245,0.1063106720216849,0.10058010593645414,0.10317791515120923,0.03716181468357245,0.03143124859834169,0.034029057813096786,0.03716181468357245,0.03143124859834169,0.034029057813096786,0.002597809214755095
oracle_fixed_per_seed,7,clayton,0.2,0.728813559322034,13.847457627118645,0.5184,0.06914885733811245,0.1025703852643831,0.09828288494890237,0.09882402339635983,0.03342152792627065,0.029134027610789925,0.029675166058247382,0.03342152792627065,0.029134027610789925,0.029675166058247382,0.0005411384474574565
oracle_fixed_per_seed,7,clayton,0.3,0.7542372881355932,14.330508474576272,0.4788,0.06914885733811245,0.10583128963122024,0.09830894100375046,0.09826112146484542,0.03668243229310779,0.029160083665638006,0.02911226412673297,0.03668243229310779,0.029160083665638006,0.02911226412673297,-4.781953890503621e-05
oracle_fixed_per_seed,7,clayton,0.4,0.7542372881355932,14.330508474576272,0.49050000000000005,0.06914885733811245,0.11655954804102682,0.09592459103474817,0.09444599500451953,0.04741069070291437,0.026775733696635717,0.02529713766640708,0.04741069070291437,0.026775733696635717,0.02529713766640708,-0.0014785960302286377
oracle_fixed_per_seed,7,clayton,0.5,0.7542372881355932,14.330508474576272,0.4897,0.06914885733811245,0.118792413984182,0.09935725371417288,0.09859160258318085,0.04964355664606955,0.03020839637606043,0.029442745245068402,0.04964355664606955,0.03020839637606043,0.029442745245068402,-0.0007656511309920289
oracle_fixed_per_seed,7,clayton,0.6,0.7542372881355932,14.330508474576272,0.481,0.06914885733811245,0.11641292176503037,0.09818729610187127,0.09746732719652278,0.047264064426917926,0.02903843876375882,0.028318469858410328,0.047264064426917926,0.02903843876375882,0.028318469858410328,-0.000719968905348492
oracle_fixed_per_seed,7,clayton,0.7,0.7542372881355932,14.330508474576272,0.4779,0.06914885733811245,0.11613314157353676,0.09613975625229812,0.09561497246538365,0.046984284235424306,0.02699089891418567,0.026466115127271206,0.046984284235424306,0.02699089891418567,0.026466115127271206,-0.000524783786914465
oracle_fixed_per_seed,7,clayton,0.8,0.728813559322034,13.847457627118645,0.5286,0.06914885733811245,0.12219291620806465,0.09552045166750912,0.09440020075287464,0.0530440588699522,0.026371594329396675,0.025251343414762192,0.0530440588699522,0.026371594329396675,0.025251343414762192,-0.0011202509146344825
oracle_fixed_per_seed,7,frank,0.0,0.7542372881355932,14.330508474576272,0.485,0.06914885733811245,0.09486212566278895,0.10266592484693508,0.10757749624658214,0.025713268324676505,0.033517067508822634,0.03842863890846969,0.025713268324676505,0.033517067508822634,0.03842863890846969,0.004911571399647055
oracle_fixed_per_seed,7,frank,0.1,0.728813559322034,13.847457627118645,0.5163,0.06914885733811245,0.08736998218350765,0.09713269732539571,0.10169683112543394,0.018221124845395203,0.027983839987283265,0.032547973787321494,0.018221124845395203,0.027983839987283265,0.032547973787321494,0.004564133800038228
oracle_fixed_per_seed,7,frank,0.2,0.7542372881355932,14.330508474576272,0.4887,0.06914885733811245,0.104157054431182,0.10056189993997221,0.10835732883451063,0.03500819709306956,0.03141304260185976,0.03920847149639818,0.03500819709306956,0.03141304260185976,0.03920847149639818,0.007795428894538423
oracle_fixed_per_seed,7,frank,0.3,0.7542372881355932,14.330508474576272,0.4827,0.06914885733811245,0.09942766775709849,0.09866437760780343,0.1030496112294825,0.030278810418986044,0.02951552026969098,0.03390075389137005,0.030278810418986044,0.02951552026969098,0.03390075389137005,0.004385233621679072
oracle_fixed_per_seed,7,frank,0.4,0.728813559322034,13.847457627118645,0.518,0.06914885733811245,0.10521605569660206,0.10164382623969534,0.10598803747510781,0.03606719835848961,0.03249496890158289,0.03683918013699536,0.03606719835848961,0.03249496890158289,0.03683918013699536,0.004344211235412468
oracle_fixed_per_seed,7,frank,0.5,0.728813559322034,13.847457627118645,0.5241,0.06914885733811245,0.10716696053325357,0.10056964114258095,0.10457081482539389,0.03801810319514112,0.0314207838044685,0.03542195748728144,0.03801810319514112,0.0314207838044685,0.03542195748728144,0.004001173682812942
oracle_fixed_per_seed,7,frank,0.6,0.728813559322034,13.847457627118645,0.522,0.06914885733811245,0.1048677257843608,0.09578689356411677,0.09908856303344907,0.035718868446248345,0.026638036226004316,0.02993970569533662,0.035718868446248345,0.026638036226004316,0.02993970569533662,0.0033016694693323023
oracle_fixed_per_seed,7,frank,0.7,0.728813559322034,13.847457627118645,0.5242,0.06914885733811245,0.10559986378636664,0.10048136251034302,0.10586049743025054,0.03645100644825419,0.031332505172230574,0.03671164009213809,0.03645100644825419,0.031332505172230574,0.03671164009213809,0.005379134919907519
oracle_fixed_per_seed,7,frank,0.8,0.728813559322034,13.847457627118645,0.5235000000000001,0.06914885733811245,0.10679484755838285,0.09755672194805998,0.09999688969544479,0.0376459902202704,0.028407864609947528,0.03084803235733234,0.0376459902202704,0.028407864609947528,0.03084803235733234,0.002440167747384814
oracle_fixed_per_seed,8,clayton,0.0,1.1864406779661016,22.54237288135593,0.49470000000000003,0.07646033969466498,0.09976876514095352,0.09935876254127421,0.10754604001752142,0.02330842544628854,0.02289842284660923,0.031085700322856444,0.02330842544628854,0.02289842284660923,0.031085700322856444,0.008187277476247215
oracle_fixed_per_seed,8,clayton,0.1,1.1864406779661016,22.54237288135593,0.5024,0.07646033969466498,0.0967422541905233,0.09469453706231545,0.09888742677825452,0.020281914495858325,0.018234197367650473,0.022427087083589536,0.020281914495858325,0.018234197367650473,0.022427087083589536,0.004192889715939063
oracle_fixed_per_seed,8,clayton,0.2,1.1864406779661016,22.54237288135593,0.5046999999999999,0.07646033969466498,0.10116309209759249,0.09462585802766586,0.09861222934231544,0.024702752402927505,0.018165518333000882,0.022151889647650455,0.024702752402927505,0.018165518333000882,0.022151889647650455,0.003986371314649573
oracle_fixed_per_seed,8,clayton,0.3,1.1864406779661016,22.54237288135593,0.5101,0.07646033969466498,0.11577995316761429,0.09520497276970354,0.09664472938998997,0.03931961347294931,0.018744633075038555,0.02018438969532499,0.03931961347294931,0.018744633075038555,0.02018438969532499,0.0014397566202864337
oracle_fixed_per_seed,8,clayton,0.4,1.1864406779661016,22.54237288135593,0.5062,0.07646033969466498,0.11197648108496598,0.09122295433321527,0.0926344735291689,0.035516141390301,0.01476261463855029,0.016174133834503918,0.035516141390301,0.01476261463855029,0.016174133834503918,0.0014115191959536283
oracle_fixed_per_seed,8,clayton,0.5,1.1864406779661016,22.54237288135593,0.5016,0.07646033969466498,0.12692145097783888,0.08952430093480376,0.08942525413552692,0.050461111283173904,0.013063961240138783,0.012964914440861938,0.050461111283173904,0.013063961240138783,0.012964914440861938,-9.904679927684457e-05
oracle_fixed_per_seed,8,clayton,0.6,1.1864406779661016,22.54237288135593,0.5066999999999999,0.07646033969466498,0.1277508750992156,0.0896658842508881,0.0900162278208327,0.05129053540455061,0.013205544556223123,0.013555888126167717,0.05129053540455061,0.013205544556223123,0.013555888126167717,0.0003503435699445945
oracle_fixed_per_seed,8,clayton,0.7,1.1864406779661016,22.54237288135593,0.5017,0.07646033969466498,0.13629258079468343,0.08835738600666747,0.08851488398616654,0.059832241100018446,0.011897046312002488,0.01205454429150156,0.059832241100018446,0.011897046312002488,0.01205454429150156,0.00015749797949907163
oracle_fixed_per_seed,8,clayton,0.8,1.1864406779661016,22.54237288135593,0.49260000000000004,0.07646033969466498,0.13061447776827842,0.08627855788169808,0.0859971760852849,0.05415413807361344,0.009818218187033101,0.009536836390619918,0.05415413807361344,0.009818218187033101,0.009536836390619918,-0.0002813817964131826
oracle_fixed_per_seed,8,frank,0.0,1.1864406779661016,22.54237288135593,0.4961,0.07646033969466498,0.09571587461995504,0.0995738698448412,0.10484562124015238,0.019255534925290058,0.023113530150176226,0.028385281545487404,0.019255534925290058,0.023113530150176226,0.028385281545487404,0.005271751395311178
oracle_fixed_per_seed,8,frank,0.1,1.1864406779661016,22.54237288135593,0.49860000000000004,0.07646033969466498,0.08738549999789447,0.09170914865476289,0.10376481262581218,0.010925160303229486,0.015248808960097907,0.027304472931147197,0.010925160303229486,0.015248808960097907,0.027304472931147197,0.01205566397104929
oracle_fixed_per_seed,8,frank,0.2,1.1864406779661016,22.54237288135593,0.4962,0.07646033969466498,0.09942858186397462,0.09666495262225955,0.10410342550385816,0.022968242169309636,0.020204612927594567,0.027643085809193182,0.022968242169309636,0.020204612927594567,0.027643085809193182,0.007438472881598615
oracle_fixed_per_seed,8,frank,0.3,1.1864406779661016,22.54237288135593,0.4971,0.07646033969466498,0.09958518798079642,0.09679209468062619,0.10247309912553038,0.02312484828613144,0.02033175498596121,0.026012759430865395,0.02312484828613144,0.02033175498596121,0.026012759430865395,0.005681004444904186
oracle_fixed_per_seed,8,frank,0.4,1.1864406779661016,22.54237288135593,0.4938,0.07646033969466498,0.09900921083842497,0.09954319983024,0.10373099054642432,0.022548871143759988,0.02308286013557502,0.027270650851759337,0.022548871143759988,0.02308286013557502,0.027270650851759337,0.004187790716184317
oracle_fixed_per_seed,8,frank,0.5,1.1864406779661016,22.54237288135593,0.487,0.07646033969466498,0.10263470264501046,0.0972601160214847,0.10272315281189802,0.026174362950345476,0.020799776326819716,0.02626281311723304,0.026174362950345476,0.020799776326819716,0.02626281311723304,0.005463036790413323
oracle_fixed_per_seed,8,frank,0.6,1.1864406779661016,22.54237288135593,0.48560000000000003,0.07646033969466498,0.10143480948069637,0.09300756767192532,0.10096456603513657,0.024974469786031392,0.01654722797726034,0.024504226340471585,0.024974469786031392,0.01654722797726034,0.024504226340471585,0.007956998363211246
oracle_fixed_per_seed,8,frank,0.7,1.1864406779661016,22.54237288135593,0.48329999999999995,0.07646033969466498,0.10527809456827278,0.09411800432318411,0.09992290231421819,0.028817754873607798,0.01765766462851913,0.023462562619553207,0.028817754873607798,0.01765766462851913,0.023462562619553207,0.0058048979910340776
oracle_fixed_per_seed,8,frank,0.8,1.1864406779661016,22.54237288135593,0.4806,0.07646033969466498,0.10572814510441703,0.0962258637177297,0.09921808642100166,0.029267805409752046,0.019765524023064723,0.02275774672633668,0.029267805409752046,0.019765524023064723,0.02275774672633668,0.0029922227032719573
oracle_fixed_per_seed,9,clayton,0.0,1.1355932203389831,21.576271186440678,0.49050000000000005,0.07281660549451871,0.1066409623420863,0.09460263308490649,0.09897432670863955,0.033824356847567585,0.02178602759038778,0.02615772121412084,0.033824356847567585,0.02178602759038778,0.02615772121412084,0.004371693623733061
oracle_fixed_per_seed,9,clayton,0.1,1.1355932203389831,21.576271186440678,0.48929999999999996,0.07281660549451871,0.0952365627668572,0.09269702337247107,0.09647963805965078,0.02241995727233849,0.01988041787795236,0.023663032565132067,0.02241995727233849,0.01988041787795236,0.023663032565132067,0.0037826146871797056
oracle_fixed_per_seed,9,clayton,0.2,1.1355932203389831,21.576271186440678,0.49670000000000003,0.07281660549451871,0.09903693256707267,0.08971608087812578,0.09161877195357579,0.026220327072553964,0.016899475383607074,0.01880216645905708,0.026220327072553964,0.016899475383607074,0.01880216645905708,0.0019026910754500054
oracle_fixed_per_seed,9,clayton,0.3,1.1355932203389831,21.576271186440678,0.49729999999999996,0.07281660549451871,0.10190323461192417,0.0875798881537589,0.08772072117094189,0.029086629117405463,0.014763282659240193,0.014904115676423177,0.029086629117405463,0.014763282659240193,0.014904115676423177,0.00014083301718298413
oracle_fixed_per_seed,9,clayton,0.4,1.1355932203389831,21.576271186440678,0.49939999999999996,0.07281660549451871,0.1011836834654535,0.08468667664387226,0.08497261813521816,0.028367077970934795,0.011870071149353553,0.012156012640699446,0.028367077970934795,0.011870071149353553,0.012156012640699446,0.0002859414913458924
oracle_fixed_per_seed,9,clayton,0.5,1.1355932203389831,21.576271186440678,0.498,0.07281660549451871,0.10495259004432303,0.08773456816233333,0.08744836396991976,0.03213598454980432,0.014917962667814616,0.014631758475401047,0.03213598454980432,0.014917962667814616,0.014631758475401047,-0.0002862041924135694
oracle_fixed_per_seed,9,clayton,0.6,1.1355932203389831,21.576271186440678,0.496,0.07281660549451871,0.10836152905984311,0.08336578322146015,0.08257000020799254,0.035544923565324404,0.010549177726941444,0.009753394713473834,0.035544923565324404,0.010549177726941444,0.009753394713473834,-0.0007957830134676103
oracle_fixed_per_seed,9,clayton,0.7,1.1355932203389831,21.576271186440678,0.48839999999999995,0.07281660549451871,0.11232098668596571,0.08378145911302033,0.08298731356810027,0.039504381191447,0.010964853618501622,0.010170708073581558,0.039504381191447,0.010964853618501622,0.010170708073581558,-0.0007941455449200635
oracle_fixed_per_seed,9,clayton,0.8,1.1355932203389831,21.576271186440678,0.4828,0.07281660549451871,0.10990517685780693,0.08301548925501688,0.08229984222340178,0.03708857136328822,0.01019888376049817,0.009483236728883071,0.03708857136328822,0.01019888376049817,0.009483236728883071,-0.0007156470316150992
oracle_fixed_per_seed,9,frank,0.0,1.1355932203389831,21.576271186440678,0.4918,0.07281660549451871,0.09578178920985757,0.10018920337611857,0.10464001308747961,0.022965183715338858,0.02737259788159986,0.0318234075929609,0.022965183715338858,0.02737259788159986,0.0318234075929609,0.0044508097113610395
oracle_fixed_per_seed,9,frank,0.1,1.1355932203389831,21.576271186440678,0.4888,0.07281660549451871,0.10440450039311434,0.09874405805858569,0.10217832800214263,0.031587894898595634,0.025927452564066977,0.029361722507623922,0.031587894898595634,0.025927452564066977,0.029361722507623922,0.0034342699435569446
oracle_fixed_per_seed,9,frank,0.2,1.1355932203389831,21.576271186440678,0.49229999999999996,0.07281660549451871,0.10380763452493934,0.09824146267631352,0.10242814300241987,0.030991029030420628,0.02542485718179481,0.02961153750790116,0.030991029030420628,0.02542485718179481,0.02961153750790116,0.0041866803261063484
oracle_fixed_per_seed,9,frank,0.3,1.1355932203389831,21.576271186440678,0.4939,0.07281660549451871,0.10037824454505223,0.09873284817669228,0.10344444274072949,0.02756163905053352,0.025916242682173574,0.03062783724621078,0.02756163905053352,0.025916242682173574,0.03062783724621078,0.004711594564037205
oracle_fixed_per_seed,9,frank,0.4,1.1355932203389831,21.576271186440678,0.48750000000000004,0.07281660549451871,0.0894041671661499,0.0869691461482822,0.09119396923875554,0.016587561671631196,0.014152540653763493,0.018377363744236833,0.016587561671631196,0.014152540653763493,0.018377363744236833,0.00422482309047334
oracle_fixed_per_seed,9,frank,0.5,1.1101694915254239,21.093220338983052,0.5152,0.07281660549451871,0.10014571006741518,0.08938644714467096,0.09426018259148693,0.027329104572896473,0.016569841650152253,0.021443577096968217,0.027329104572896473,0.016569841650152253,0.021443577096968217,0.004873735446815963
oracle_fixed_per_seed,9,frank,0.6,1.1101694915254239,21.093220338983052,0.5126,0.07281660549451871,0.12646923874709196,0.0930351191784214,0.09626180940073312,0.053652633252573245,0.020218513683902692,0.023445203906214407,0.053652633252573245,0.020218513683902692,0.023445203906214407,0.003226690222311715
oracle_fixed_per_seed,9,frank,0.7,1.1101694915254239,21.093220338983052,0.5131,0.07281660549451871,0.10731642886130836,0.096275326730841,0.09966309234251515,0.03449982336678965,0.023458721236322283,0.02684648684799644,0.03449982336678965,0.023458721236322283,0.02684648684799644,0.0033877656116741567
oracle_fixed_per_seed,9,frank,0.8,1.1101694915254239,21.093220338983052,0.511,0.07281660549451871,0.10578602035664479,0.09379833217669069,0.09704728099802641,0.03296941486212608,0.020981726682171978,0.0242306755035077,0.03296941486212608,0.020981726682171978,0.0242306755035077,0.003248948821335723
