prediction_model,seed,copula_name,k_tau,alpha_c_mult,alpha_c_used,censoring_rate,ibs_true,ibs_ipcw,ibs_dep_bguw,bias_ipcw,bias_dep_bguw,err_ipcw,err_dep_bguw
oracle_fixed_per_seed,7,clayton,0.1,0.7542372881355932,14.330508474576272,0.48229999999999995,0.06914885733811245,0.09867930863323839,0.09837993458476287,0.029530451295125937,0.029231077246650417,0.029530451295125937,0.029231077246650417
oracle_fixed_per_seed,7,clayton,0.2,0.7542372881355932,14.330508474576272,0.4901,0.06914885733811245,0.10648598865374621,0.09908536538052364,0.037337131315633765,0.029936508042411186,0.037337131315633765,0.029936508042411186
oracle_fixed_per_seed,7,clayton,0.3,0.7542372881355932,14.330508474576272,0.48750000000000004,0.06914885733811245,0.1071786319891013,0.09975085435835873,0.03802977465098885,0.030601997020246283,0.03802977465098885,0.030601997020246283
oracle_fixed_per_seed,7,clayton,0.4,0.7542372881355932,14.330508474576272,0.4859,0.06914885733811245,0.11592049110382094,0.09811615764037468,0.04677163376570849,0.02896730030226223,0.04677163376570849,0.02896730030226223
oracle_fixed_per_seed,7,clayton,0.5,0.7542372881355932,14.330508474576272,0.48519999999999996,0.06914885733811245,0.11614128735111252,0.09953564492150345,0.046992430013000075,0.030386787583391,0.046992430013000075,0.030386787583391
oracle_fixed_per_seed,7,clayton,0.6,0.7542372881355932,14.330508474576272,0.47809999999999997,0.06914885733811245,0.11400518976824879,0.09695676810195361,0.04485633243013634,0.027807910763841162,0.04485633243013634,0.027807910763841162
oracle_fixed_per_seed,7,clayton,0.7,0.7542372881355932,14.330508474576272,0.47809999999999997,0.06914885733811245,0.11470604986272659,0.0966241580549315,0.04555719252461414,0.027475300716819057,0.04555719252461414,0.027475300716819057
oracle_fixed_per_seed,7,clayton,0.8,0.7542372881355932,14.330508474576272,0.47240000000000004,0.06914885733811245,0.11565610492669222,0.09490049159167167,0.04650724758857977,0.025751634253559225,0.04650724758857977,0.025751634253559225
oracle_fixed_per_seed,7,frank,0.0,0.7542372881355932,14.330508474576272,0.4868,0.06914885733811245,0.09594605439758348,0.10277345224708558,0.026797197059471034,0.03362459490897313,0.026797197059471034,0.03362459490897313
oracle_fixed_per_seed,7,frank,0.1,0.728813559322034,13.847457627118645,0.5165,0.06914885733811245,0.10315069544011667,0.1027460706830363,0.03400183810200422,0.033597213344923854,0.03400183810200422,0.033597213344923854
oracle_fixed_per_seed,7,frank,0.2,0.7542372881355932,14.330508474576272,0.4797,0.06914885733811245,0.09976454965088165,0.09799005627310915,0.0306156923127692,0.028841198934996704,0.0306156923127692,0.028841198934996704
oracle_fixed_per_seed,7,frank,0.3,0.728813559322034,13.847457627118645,0.5212,0.06914885733811245,0.09578930857578846,0.10104112149768708,0.026640451237676013,0.031892264159574635,0.026640451237676013,0.031892264159574635
oracle_fixed_per_seed,7,frank,0.4,0.7542372881355932,14.330508474576272,0.47809999999999997,0.06914885733811245,0.11115138058222727,0.101705275543358,0.042002523244114826,0.032556418205245546,0.042002523244114826,0.032556418205245546
oracle_fixed_per_seed,7,frank,0.5,0.728813559322034,13.847457627118645,0.5263,0.06914885733811245,0.09927907264309871,0.09701831108399289,0.03013021530498626,0.027869453745880443,0.03013021530498626,0.027869453745880443
oracle_fixed_per_seed,7,frank,0.6,0.728813559322034,13.847457627118645,0.5282,0.06914885733811245,0.1097723902691519,0.10071480326875774,0.04062353293103946,0.031565945930645295,0.04062353293103946,0.031565945930645295
oracle_fixed_per_seed,7,frank,0.7,0.728813559322034,13.847457627118645,0.5288999999999999,0.06914885733811245,0.10556781601913755,0.0983388448127649,0.0364189586810251,0.029189987474652457,0.0364189586810251,0.029189987474652457
oracle_fixed_per_seed,7,frank,0.8,0.728813559322034,13.847457627118645,0.5195000000000001,0.06914885733811245,0.1124556460553269,0.10119709041190035,0.04330678871721445,0.0320482330737879,0.04330678871721445,0.0320482330737879
oracle_fixed_per_seed,8,clayton,0.0,1.1864406779661016,22.54237288135593,0.5029,0.07646033969466498,0.09928683720289912,0.0976961523069598,0.022826497508234136,0.02123581261229482,0.022826497508234136,0.02123581261229482
oracle_fixed_per_seed,8,clayton,0.1,1.1864406779661016,22.54237288135593,0.5048,0.07646033969466498,0.10054113923777629,0.09834612535671038,0.024080799543111306,0.021885785662045396,0.024080799543111306,0.021885785662045396
oracle_fixed_per_seed,8,clayton,0.2,1.1864406779661016,22.54237288135593,0.5079,0.07646033969466498,0.10745089757566799,0.09447229467562206,0.03099055788100301,0.018011954980957076,0.03099055788100301,0.018011954980957076
oracle_fixed_per_seed,8,clayton,0.3,1.1864406779661016,22.54237288135593,0.5053000000000001,0.07646033969466498,0.10658491038459646,0.08954429185164482,0.030124570689931476,0.013083952156979842,0.030124570689931476,0.013083952156979842
oracle_fixed_per_seed,8,clayton,0.4,1.1864406779661016,22.54237288135593,0.5078,0.07646033969466498,0.11434230823377758,0.09017186793785739,0.037881968539112604,0.013711528243192411,0.037881968539112604,0.013711528243192411
oracle_fixed_per_seed,8,clayton,0.5,1.1864406779661016,22.54237288135593,0.5076,0.07646033969466498,0.12611700372766171,0.09009087509087484,0.049656664032996733,0.013630535396209856,0.049656664032996733,0.013630535396209856
oracle_fixed_per_seed,8,clayton,0.6,1.1864406779661016,22.54237288135593,0.502,0.07646033969466498,0.13962634493010959,0.08919014496158137,0.0631660052354446,0.012729805266916389,0.0631660052354446,0.012729805266916389
oracle_fixed_per_seed,8,clayton,0.7,1.1864406779661016,22.54237288135593,0.49560000000000004,0.07646033969466498,0.12645080532980887,0.08831816247945626,0.049990465635143894,0.011857822784791278,0.049990465635143894,0.011857822784791278
oracle_fixed_per_seed,8,clayton,0.8,1.1864406779661016,22.54237288135593,0.49039999999999995,0.07646033969466498,0.13165905965588665,0.08619617852366532,0.055198719961221665,0.009735838829000337,0.055198719961221665,0.009735838829000337
oracle_fixed_per_seed,8,frank,0.0,1.1864406779661016,22.54237288135593,0.4992,0.07646033969466498,0.09301906755513938,0.09679513473133325,0.016558727860474395,0.02033479503666827,0.016558727860474395,0.02033479503666827
oracle_fixed_per_seed,8,frank,0.1,1.1864406779661016,22.54237288135593,0.4991,0.07646033969466498,0.10223635984424213,0.0997027488012864,0.025776020149577153,0.023242409106621426,0.025776020149577153,0.023242409106621426
oracle_fixed_per_seed,8,frank,0.2,1.1864406779661016,22.54237288135593,0.4927,0.07646033969466498,0.09545232658573707,0.0978243055891107,0.018991986891072093,0.021363965894445724,0.018991986891072093,0.021363965894445724
oracle_fixed_per_seed,8,frank,0.3,1.1864406779661016,22.54237288135593,0.49439999999999995,0.07646033969466498,0.09135581255847755,0.095941895424423,0.01489547286381257,0.019481555729758016,0.01489547286381257,0.019481555729758016
oracle_fixed_per_seed,8,frank,0.4,1.1864406779661016,22.54237288135593,0.4998,0.07646033969466498,0.09864035996764899,0.09869691490667894,0.022180020272984005,0.022236575212013956,0.022180020272984005,0.022236575212013956
oracle_fixed_per_seed,8,frank,0.5,1.1864406779661016,22.54237288135593,0.499,0.07646033969466498,0.10619360949237698,0.10136309685933113,0.029733269797712,0.024902757164666153,0.029733269797712,0.024902757164666153
oracle_fixed_per_seed,8,frank,0.6,1.1864406779661016,22.54237288135593,0.48260000000000003,0.07646033969466498,0.10622396338182959,0.09287562324981807,0.029763623687164606,0.016415283555153093,0.029763623687164606,0.016415283555153093
oracle_fixed_per_seed,8,frank,0.7,1.1864406779661016,22.54237288135593,0.491,0.07646033969466498,0.1037714381737976,0.09393857795066178,0.027311098479132614,0.0174782382559968,0.027311098479132614,0.0174782382559968
oracle_fixed_per_seed,8,frank,0.8,1.1610169491525424,22.059322033898304,0.5171,0.07646033969466498,0.10410751092616169,0.09492063263083779,0.02764717123149671,0.01846029293617281,0.02764717123149671,0.01846029293617281
oracle_fixed_per_seed,9,clayton,0.0,1.1355932203389831,21.576271186440678,0.49319999999999997,0.07281660549451871,0.09559018197919515,0.09533089747756616,0.02277357648467644,0.022514291983047455,0.02277357648467644,0.022514291983047455
oracle_fixed_per_seed,9,clayton,0.1,1.1355932203389831,21.576271186440678,0.495,0.07281660549451871,0.09139753851747419,0.08962028276053717,0.01858093302295548,0.01680367726601846,0.01858093302295548,0.01680367726601846
oracle_fixed_per_seed,9,clayton,0.2,1.1355932203389831,21.576271186440678,0.49329999999999996,0.07281660549451871,0.10072783735760941,0.08707661016894028,0.027911231863090705,0.014260004674421567,0.027911231863090705,0.014260004674421567
oracle_fixed_per_seed,9,clayton,0.3,1.1355932203389831,21.576271186440678,0.49670000000000003,0.07281660549451871,0.11492916719104694,0.0824511809654277,0.04211256169652823,0.009634575470908985,0.04211256169652823,0.009634575470908985
oracle_fixed_per_seed,9,clayton,0.4,1.1355932203389831,21.576271186440678,0.5004,0.07281660549451871,0.11968731292828164,0.08765452200588121,0.046870707433762926,0.0148379165113625,0.046870707433762926,0.0148379165113625
oracle_fixed_per_seed,9,clayton,0.5,1.1355932203389831,21.576271186440678,0.5033000000000001,0.07281660549451871,0.1227294594414975,0.08715919755177154,0.049912853946978794,0.014342592057252829,0.049912853946978794,0.014342592057252829
oracle_fixed_per_seed,9,clayton,0.6,1.1355932203389831,21.576271186440678,0.5033000000000001,0.07281660549451871,0.11059920360811593,0.08536772271486977,0.037782598113597216,0.012551117220351057,0.037782598113597216,0.012551117220351057
oracle_fixed_per_seed,9,clayton,0.7,1.1355932203389831,21.576271186440678,0.489,0.07281660549451871,0.10982957700114244,0.08377255436077209,0.037012971506623735,0.010955948866253382,0.037012971506623735,0.010955948866253382
oracle_fixed_per_seed,9,clayton,0.8,1.1355932203389831,21.576271186440678,0.4827,0.07281660549451871,0.11224825277353317,0.08306910263446991,0.039431647279014465,0.010252497139951203,0.039431647279014465,0.010252497139951203
oracle_fixed_per_seed,9,frank,0.0,1.1355932203389831,21.576271186440678,0.49129999999999996,0.07281660549451871,0.08792437370884247,0.09450555176368143,0.01510776821432376,0.02168894626916272,0.01510776821432376,0.02168894626916272
oracle_fixed_per_seed,9,frank,0.1,1.1355932203389831,21.576271186440678,0.4887,0.07281660549451871,0.09962778683152587,0.09999162577811144,0.02681118133700716,0.027175020283592727,0.02681118133700716,0.027175020283592727
oracle_fixed_per_seed,9,frank,0.2,1.1355932203389831,21.576271186440678,0.49450000000000005,0.07281660549451871,0.09706821090833223,0.09766256314732254,0.02425160541381352,0.024845957652803827,0.02425160541381352,0.024845957652803827
oracle_fixed_per_seed,9,frank,0.3,1.1355932203389831,21.576271186440678,0.49429999999999996,0.07281660549451871,0.09472056959655745,0.0947781107461873,0.021903964102038737,0.021961505251668595,0.021903964102038737,0.021961505251668595
oracle_fixed_per_seed,9,frank,0.4,1.1101694915254239,21.093220338983052,0.5154000000000001,0.07281660549451871,0.10339460658241718,0.09979855548137895,0.030578001087898474,0.026981949986860237,0.030578001087898474,0.026981949986860237
oracle_fixed_per_seed,9,frank,0.5,1.1355932203389831,21.576271186440678,0.48650000000000004,0.07281660549451871,0.10056506950219132,0.09379061406878836,0.027748464007672613,0.020974008574269648,0.027748464007672613,0.020974008574269648
oracle_fixed_per_seed,9,frank,0.6,1.1101694915254239,21.093220338983052,0.5166,0.07281660549451871,0.10347942403198365,0.09631614505743262,0.030662818537464942,0.02349953956291391,0.030662818537464942,0.02349953956291391
oracle_fixed_per_seed,9,frank,0.7,1.1101694915254239,21.093220338983052,0.5193,0.07281660549451871,0.10393933112827494,0.09506266740286606,0.031122725633756232,0.022246061908347353,0.031122725633756232,0.022246061908347353
oracle_fixed_per_seed,9,frank,0.8,1.1101694915254239,21.093220338983052,0.5204,0.07281660549451871,0.10862839898952854,0.09724131582269054,0.03581179349500983,0.024424710328171825,0.03581179349500983,0.024424710328171825
